index,Term,LoanStatus,BorrowerRate,ProsperRating (Alpha),ListingCategory (numeric),EmploymentStatus,DelinquenciesLast7Years,StatedMonthlyIncome,TotalProsperLoans,LoanOriginalAmount,LoanOriginationDate,Recommendations,Investors
94884,36,Defaulted,0.3199,HR,Debt Consolidation,Employed,0.0,2880.0,0.0,2000,2011-10-31,0,6
94885,36,Completed,0.1449,B,Other,Employed,0.0,7788.416667,2.0,5500,2012-01-19,0,77
94886,36,Defaulted,0.3177,HR,Other,Self-employed,0.0,1666.666667,0.0,4000,2012-01-20,0,1
94887,36,Defaulted,0.3199,HR,Home Improvement,Employed,2.0,8750.0,0.0,4000,2011-11-09,0,19
94889,36,Defaulted,0.1449,B,Debt Consolidation,Employed,0.0,7083.333333,0.0,2000,2012-04-11,0,28
94893,36,Completed,0.204,C,Auto,Full-time,0.0,3041.666667,0.0,1500,2009-12-07,0,43
94898,36,Completed,0.1469,B,Debt Consolidation,Employed,0.0,5609.333333,1.0,12000,2012-04-19,0,200
94901,36,Defaulted,0.2552,D,Other,Employed,0.0,2000.0,0.0,2000,2012-01-23,0,13
94902,36,Completed,0.1899,C,Debt Consolidation,Employed,0.0,4166.666667,0.0,15000,2013-04-19,0,274
94906,36,Completed,0.0599,AA,Other,Full-time,0.0,4256.083333,1.0,2000,2011-02-08,0,41
94910,36,Completed,0.2575,D,Business,Full-time,0.0,4075.0,1.0,2000,2010-08-10,0,91
94914,36,Defaulted,0.3125,HR,Other,Employed,13.0,3583.333333,1.0,4000,2011-04-26,0,50
94917,36,Completed,0.35,HR,Home Improvement,Full-time,0.0,4254.583333,2.0,9750,2010-07-20,0,46
94920,60,Completed,0.2624,D,Debt Consolidation,Employed,8.0,4333.333333,0.0,10627,2012-11-29,0,101
94921,36,Completed,0.33,HR,Other,Full-time,0.0,2666.666667,0.0,1750,2010-09-02,0,68
94922,36,Defaulted,0.3134,HR,Debt Consolidation,Employed,7.0,2083.333333,1.0,3500,2013-05-17,0,64
94928,60,Defaulted,0.2199,C,Other,Employed,0.0,4500.0,1.0,11250,2011-08-03,1,129
94934,60,Completed,0.2489,C,Debt Consolidation,Employed,18.0,5341.666667,0.0,10000,2012-07-09,0,141
94938,36,Completed,0.0964,A,Debt Consolidation,Employed,4.0,8333.333333,1.0,5000,2012-06-29,0,68
94942,36,Completed,0.28,D,Other,Employed,0.0,3000.0,0.0,1000,2010-11-30,0,28
94948,36,Completed,0.1874,C,Other,Full-time,14.0,5160.0,2.0,5500,2012-02-24,0,29
94950,36,Completed,0.26,HR,Other,Employed,0.0,1250.0,0.0,1000,2010-12-16,0,82
94954,36,Completed,0.1035,A,Debt Consolidation,Full-time,0.0,3333.333333,0.0,2800,2009-11-12,0,102
94960,36,Completed,0.149,B,Home Improvement,Employed,0.0,3750.0,0.0,4000,2010-11-15,0,86
94961,36,Completed,0.299,HR,Debt Consolidation,Full-time,0.0,2916.666667,0.0,1100,2010-07-23,0,65
94966,12,Completed,0.0586,AA,Home Improvement,Employed,0.0,7416.666667,1.0,2000,2013-02-15,0,31
94972,36,Completed,0.18,C,Auto,Full-time,0.0,2671.083333,1.0,1000,2009-09-23,0,40
94975,36,Completed,0.1095,A,Debt Consolidation,Employed,0.0,3083.333333,0.0,5800,2010-12-06,0,193
94979,36,Completed,0.2468,C,Other,Full-time,0.0,5416.666667,0.0,6000,2009-09-23,0,186
94980,36,Defaulted,0.2699,D,Business,Self-employed,0.0,1630.75,0.0,5000,2011-06-28,0,50
94982,36,Completed,0.2555,C,Debt Consolidation,Full-time,0.0,9396.0,1.0,25000,2010-01-25,0,724
94985,36,Completed,0.3199,E,Other,Other,3.0,4436.666667,0.0,3000,2011-08-31,0,36
94989,60,Completed,0.183,B,Home Improvement,Employed,3.0,2833.333333,1.0,10000,2012-07-20,0,114
95021,12,Completed,0.1863,D,Other,Employed,43.0,4333.333333,0.0,3000,2012-08-14,0,26
95028,36,Completed,0.188,D,Other,Part-time,0.0,2666.666667,1.0,2500,2010-07-30,0,79
95030,36,Completed,0.2099,C,Debt Consolidation,Employed,0.0,5250.0,1.0,10000,2013-08-14,0,106
95033,36,Completed,0.3125,HR,Auto,Full-time,9.0,2916.666667,1.0,2000,2011-08-29,0,27
95034,36,Completed,0.1559,B,Business,Employed,0.0,10833.333333,0.0,10000,2013-01-14,0,98
95047,36,Defaulted,0.3108,E,Other,Employed,0.0,2583.333333,0.0,2000,2011-11-30,0,37
95052,60,Defaulted,0.1845,B,Debt Consolidation,Employed,14.0,3309.333333,1.0,15000,2012-03-30,0,204
95054,12,Completed,0.2199,D,Debt Consolidation,Employed,0.0,7500.0,2.0,4000,2011-11-02,0,13
95059,36,Completed,0.0964,A,Business,Employed,0.0,3750.0,1.0,11500,2012-04-24,0,172
95062,36,Completed,0.271,E,Debt Consolidation,Employed,2.0,5916.666667,4.0,4000,2012-10-05,1,56
95073,36,Completed,0.2566,D,Debt Consolidation,Employed,9.0,5833.333333,0.0,5000,2013-04-02,0,48
95081,36,Completed,0.322,E,Debt Consolidation,Other,0.0,5425.0,0.0,7500,2010-12-22,0,128
95083,36,Completed,0.1145,AA,Business,Full-time,0.0,20416.666667,0.0,21000,2009-12-17,0,790
95085,36,Defaulted,0.2958,E,Home Improvement,Employed,0.0,2916.666667,0.0,4000,2012-05-17,0,60
95090,36,Defaulted,0.3415,E,Debt Consolidation,Self-employed,0.0,4000.0,0.0,5000,2010-04-28,0,196
95092,36,Completed,0.2024,C,Other,Employed,0.0,12666.666667,1.0,2500,2012-01-18,0,9
95097,60,Completed,0.1329,A,Debt Consolidation,Employed,0.0,7166.666667,2.0,12500,2011-07-29,0,203
95098,60,Completed,0.2468,C,Debt Consolidation,Employed,4.0,2916.666667,0.0,5500,2012-03-12,0,5
95110,36,Completed,0.3177,HR,Debt Consolidation,Employed,29.0,8583.333333,0.0,4000,2012-04-12,0,12
95115,60,Completed,0.1085,AA,Home Improvement,Employed,0.0,5000.0,0.0,10722,2012-04-30,0,171
95120,36,Completed,0.1768,B,Business,Employed,0.0,5416.666667,0.0,4000,2012-05-17,0,40
95121,36,Completed,0.092,A,Debt Consolidation,Full-time,0.0,6944.166667,0.0,3000,2010-07-20,0,79
95132,36,Completed,0.1656,B,Home Improvement,Not employed,0.0,0.0,1.0,4000,2011-11-09,0,37
95137,60,Completed,0.1845,B,Debt Consolidation,Employed,14.0,3000.0,0.0,12800,2012-02-10,0,37
95142,36,Defaulted,0.3199,E,Debt Consolidation,Employed,0.0,6666.666667,0.0,7500,2011-09-30,0,1
95143,36,Completed,0.1035,A,Debt Consolidation,Full-time,0.0,6062.5,0.0,15000,2010-01-07,0,466
95144,36,Completed,0.2575,D,Debt Consolidation,Employed,0.0,5333.333333,1.0,6000,2010-11-23,0,54
95145,60,Defaulted,0.1465,A,Debt Consolidation,Employed,0.0,3333.333333,1.0,15000,2011-12-06,0,195
95146,36,Completed,0.2324,D,Home Improvement,Employed,0.0,14833.333333,0.0,15000,2012-09-28,0,117
95148,12,Completed,0.2669,E,Debt Consolidation,Employed,33.0,5000.0,1.0,3500,2011-10-31,1,37
95155,36,Completed,0.3199,E,Home Improvement,Employed,0.0,6833.333333,0.0,4000,2011-01-27,0,61
95156,36,Completed,0.112,A,Auto,Full-time,0.0,6833.333333,0.0,18000,2010-06-22,0,343
95159,36,Defaulted,0.3199,E,Home Improvement,Employed,0.0,2400.0,0.0,7000,2011-09-30,0,73
95161,36,Completed,0.1799,B,Other,Employed,1.0,6437.5,0.0,5000,2011-08-22,0,90
95162,60,Completed,0.222,C,Debt Consolidation,Employed,4.0,4250.0,1.0,15000,2012-04-25,0,22
95167,36,Completed,0.3199,HR,Debt Consolidation,Employed,0.0,4583.333333,0.0,2500,2011-04-07,0,46
95171,36,Completed,0.115,AA,Other,Full-time,0.0,5290.916667,0.0,18000,2009-11-12,0,619
95178,36,Completed,0.322,E,Debt Consolidation,Employed,0.0,3500.0,0.0,5000,2010-11-26,0,146
95188,36,Completed,0.0923,A,Debt Consolidation,Full-time,0.0,5166.666667,0.0,1275,2009-12-11,0,102
95192,36,Completed,0.05,AA,Other,Full-time,0.0,8333.333333,0.0,1000,2009-09-04,0,80
95196,36,Completed,0.35,HR,Debt Consolidation,Self-employed,0.0,1666.666667,0.0,1300,2010-05-20,0,20
95209,36,Completed,0.0649,AA,Debt Consolidation,Employed,0.0,5166.666667,0.0,4000,2012-02-13,0,79
95212,36,Completed,0.1559,B,Debt Consolidation,Employed,0.0,3833.333333,1.0,10000,2012-01-09,0,165
95216,36,Completed,0.3199,HR,Debt Consolidation,Full-time,0.0,3994.583333,0.0,4000,2011-11-04,0,29
95218,36,Completed,0.28,D,Other,Full-time,0.0,16666.666667,2.0,12000,2009-12-11,0,58
95225,36,Completed,0.2099,C,Other,Employed,0.0,5000.0,0.0,3000,2012-12-17,0,42
95227,36,Completed,0.2449,D,Home Improvement,Employed,0.0,20833.333333,0.0,10000,2012-09-27,0,42
95240,36,Defaulted,0.2859,E,Debt Consolidation,Employed,15.0,4166.666667,0.0,4000,2013-06-27,0,1
95249,36,Completed,0.0999,A,Debt Consolidation,Employed,0.0,3750.0,0.0,7000,2012-02-29,0,73
95252,36,Defaulted,0.1902,C,Business,Employed,6.0,7071.25,1.0,15000,2012-05-31,0,161
95259,36,Defaulted,0.1559,B,Debt Consolidation,Employed,0.0,2500.0,1.0,6000,2011-12-21,0,17
95261,36,Completed,0.2368,C,Home Improvement,Full-time,0.0,4333.333333,1.0,2500,2010-03-26,0,51
95266,36,Completed,0.0749,AA,Auto,Employed,0.0,5979.0,1.0,7000,2012-01-09,0,151
95268,36,Completed,0.3125,HR,Auto,Employed,0.0,833.333333,1.0,4000,2011-04-26,1,53
95269,36,Completed,0.135,A,Other,Full-time,0.0,5833.333333,0.0,3000,2009-09-09,0,82
95275,36,Completed,0.3177,HR,Debt Consolidation,Employed,3.0,3000.0,0.0,3000,2012-04-12,0,9
95278,36,Completed,0.2487,D,Debt Consolidation,Employed,0.0,5166.666667,1.0,8000,2011-12-30,0,8
95280,36,Completed,0.2499,D,Auto,Full-time,4.0,3833.333333,1.0,2000,2011-01-25,0,27
95282,36,Defaulted,0.21,B,Debt Consolidation,Full-time,0.0,3750.0,0.0,5300,2009-12-03,0,133
95295,36,Defaulted,0.3177,HR,Debt Consolidation,Self-employed,3.0,6250.0,0.0,4000,2012-04-23,0,77
95299,36,Completed,0.3199,HR,Business,Not employed,0.0,0.0,0.0,4000,2011-08-31,0,5
95301,60,Completed,0.1845,B,Debt Consolidation,Employed,0.0,4333.333333,0.0,11000,2012-04-23,0,159
95316,36,Completed,0.35,HR,Other,Employed,3.0,6916.666667,0.0,1500,2010-12-14,0,47
95317,36,Completed,0.2148,C,Auto,Employed,8.0,4333.333333,0.0,5000,2012-06-29,0,82
95320,36,Defaulted,0.2199,D,Other,Employed,7.0,4750.0,2.0,5000,2011-03-08,0,83
95321,36,Completed,0.35,HR,Other,Full-time,10.0,5458.333333,1.0,2500,2010-03-26,0,34
95322,36,Defaulted,0.3177,HR,Debt Consolidation,Employed,0.0,7166.666667,0.0,4000,2012-04-24,0,4
95323,12,Completed,0.0565,AA,Debt Consolidation,Employed,0.0,13333.333333,0.0,3500,2012-02-23,0,78
95331,36,Completed,0.2237,E,Business,Employed,4.0,3125.0,1.0,1500,2010-12-17,1,83
95335,36,Defaulted,0.2511,D,Debt Consolidation,Employed,0.0,4166.666667,0.0,10000,2011-12-30,0,54
95339,12,Completed,0.1033,B,Debt Consolidation,Employed,0.0,6166.666667,0.0,10000,2012-12-11,0,176
95340,36,Completed,0.2699,D,Debt Consolidation,Employed,0.0,5416.666667,0.0,10000,2011-09-15,0,10
95346,36,Defaulted,0.1621,B,Business,Employed,0.0,6250.0,0.0,12000,2011-12-22,0,8
95357,12,Completed,0.2064,D,Debt Consolidation,Employed,25.0,2916.666667,2.0,4000,2013-04-01,0,75
95363,60,Completed,0.3032,E,Debt Consolidation,Employed,9.0,8750.0,0.0,4000,2013-09-05,0,1
95367,36,Completed,0.199,C,Other,Full-time,0.0,6666.666667,0.0,5000,2010-08-12,0,151
95371,36,Completed,0.1699,C,Debt Consolidation,Full-time,0.0,2416.416667,1.0,15000,2011-05-23,0,149
95372,36,Completed,0.3177,HR,Debt Consolidation,Employed,0.0,10166.666667,1.0,4000,2012-11-14,0,82
95373,12,Completed,0.0628,A,Debt Consolidation,Employed,0.0,11666.666667,1.0,10000,2012-06-20,0,130
95374,36,Defaulted,0.1449,B,Other,Employed,0.0,2000.0,0.0,2000,2012-03-28,0,44
95375,36,Completed,0.1299,B,Other,Employed,0.0,14166.666667,1.0,9500,2011-01-27,0,80
95377,36,Completed,0.2645,D,Other,Full-time,2.0,7000.0,0.0,7500,2009-10-28,0,302
95380,36,Completed,0.0999,A,Other,Employed,4.0,4666.666667,0.0,6000,2012-04-03,0,86
95382,36,Completed,0.2699,D,Other,Self-employed,1.0,4583.333333,0.0,2500,2011-09-27,0,26
95383,60,Completed,0.2081,C,Auto,Employed,5.0,2946.666667,2.0,12994,2012-12-19,0,232
95391,36,Defaulted,0.2492,D,Other,Employed,0.0,5166.666667,0.0,5000,2012-12-21,0,64
95393,36,Completed,0.1249,A,Other,Employed,0.0,8000.0,1.0,8000,2013-01-31,0,130
95395,36,Completed,0.109,A,Other,Full-time,0.0,3000.0,0.0,1500,2009-08-14,0,51
95396,60,Defaulted,0.2468,C,Debt Consolidation,Employed,0.0,2833.333333,0.0,10000,2012-01-30,0,165
95398,36,Completed,0.2699,D,Debt Consolidation,Not employed,0.0,0.0,0.0,7500,2011-02-23,0,178
95401,36,Completed,0.1585,B,Debt Consolidation,Employed,1.0,5970.833333,0.0,15000,2013-10-04,0,63
95405,36,Defaulted,0.2574,D,Business,Full-time,0.0,3500.0,2.0,10000,2011-11-07,0,99
95416,36,Completed,0.2205,C,Home Improvement,Full-time,0.0,4225.0,1.0,3000,2011-11-02,0,64
95421,12,Completed,0.0565,AA,Other,Employed,0.0,8333.333333,0.0,15000,2012-06-04,0,389
95423,36,Completed,0.0829,A,Debt Consolidation,Full-time,0.0,6666.666667,1.0,10000,2011-03-03,0,236
95424,36,Completed,0.1899,C,Debt Consolidation,Employed,0.0,3250.0,1.0,2000,2011-07-27,0,26
95430,36,Completed,0.2625,D,Debt Consolidation,Full-time,0.0,7000.0,0.0,3700,2010-07-20,0,82
95442,36,Completed,0.35,E,Debt Consolidation,Full-time,1.0,4666.666667,0.0,2500,2010-04-30,0,76
95448,12,Completed,0.0628,A,Other,Employed,0.0,3416.666667,1.0,5000,2012-05-25,0,100
95452,36,Completed,0.18,C,Debt Consolidation,Full-time,0.0,3500.0,1.0,2500,2009-08-21,0,136
95453,36,Defaulted,0.3177,HR,Other,Employed,0.0,12500.0,0.0,4000,2012-04-09,0,12
95456,36,Completed,0.0829,A,Other,Retired,0.0,3000.0,1.0,5000,2011-04-26,0,53
95457,36,Completed,0.3177,HR,Debt Consolidation,Employed,9.0,2833.333333,0.0,4000,2012-04-27,0,41
95467,36,Defaulted,0.2399,D,Debt Consolidation,Full-time,0.0,6014.666667,2.0,10000,2011-08-31,0,35
95476,36,Defaulted,0.2899,E,Debt Consolidation,Employed,0.0,4850.0,1.0,7500,2011-05-17,0,39
95486,36,Defaulted,0.2699,D,Auto,Employed,0.0,2817.416667,0.0,3000,2011-09-27,0,43
95489,36,Completed,0.2499,D,Business,Full-time,0.0,5000.0,3.0,7500,2011-02-04,0,25
95490,36,Completed,0.0765,AA,Auto,Full-time,0.0,3333.333333,2.0,5000,2010-11-23,0,96
95501,36,Completed,0.3435,E,Other,Employed,0.0,5416.666667,0.0,5500,2010-08-17,0,142
95506,36,Completed,0.092,A,Other,Full-time,0.0,5839.166667,0.0,3000,2010-02-26,0,107
95511,60,Completed,0.1999,C,Debt Consolidation,Full-time,3.0,3250.0,1.0,12000,2011-05-20,0,163
95512,36,Completed,0.1559,B,Debt Consolidation,Employed,2.0,4583.333333,0.0,4000,2013-01-09,0,72
95516,36,Completed,0.3134,HR,Debt Consolidation,Employed,0.0,2958.333333,0.0,3000,2013-02-26,0,42
95518,12,Completed,0.1999,D,Business,Full-time,0.0,10000.0,1.0,5000,2011-04-05,0,71
95523,12,Completed,0.0565,AA,Other,Full-time,0.0,9533.333333,2.0,2000,2011-10-25,0,21
95524,36,Completed,0.2287,D,Debt Consolidation,Full-time,4.0,7750.0,1.0,15000,2012-05-17,0,35
95532,36,Completed,0.2049,C,Debt Consolidation,Employed,0.0,2583.333333,0.0,2000,2012-02-06,0,34
95533,36,Completed,0.2159,C,Debt Consolidation,Employed,0.0,10083.333333,1.0,15000,2013-05-07,0,189
95541,60,Defaulted,0.2498,C,Debt Consolidation,Not employed,0.0,0.0,0.0,14000,2012-09-07,0,4
95544,36,Defaulted,0.2699,D,Debt Consolidation,Employed,8.0,5416.666667,0.0,10000,2011-09-28,0,5
95551,36,Defaulted,0.3177,HR,Debt Consolidation,Employed,0.0,4000.0,0.0,4000,2012-04-19,0,8
95554,36,Completed,0.2994,E,Debt Consolidation,Full-time,0.0,6666.666667,0.0,5500,2010-07-14,0,117
95557,60,Defaulted,0.2489,C,Debt Consolidation,Employed,0.0,2916.666667,0.0,10000,2012-05-07,0,161
95564,60,Completed,0.1271,A,Debt Consolidation,Employed,0.0,11583.333333,1.0,18000,2012-10-31,0,168
95567,36,Completed,0.0804,AA,Home Improvement,Employed,0.0,4333.333333,0.0,5000,2011-12-12,0,121
95574,60,Completed,0.1674,A,Debt Consolidation,Employed,4.0,3250.0,1.0,10000,2012-09-24,0,113
95580,36,Completed,0.1695,C,Debt Consolidation,Employed,0.0,8333.333333,0.0,20000,2013-10-18,0,1
95583,36,Completed,0.3177,HR,Other,Employed,1.0,2000.0,0.0,4000,2012-08-15,0,73
95585,60,Completed,0.2469,D,Debt Consolidation,Employed,0.0,5000.0,0.0,6000,2013-10-17,0,4
95590,36,Completed,0.3177,HR,Debt Consolidation,Employed,0.0,15000.0,0.0,3000,2012-07-24,0,2
95592,36,Completed,0.3127,HR,Other,Employed,8.0,3000.0,0.0,4000,2011-12-16,0,1
95596,36,Defaulted,0.2699,D,Debt Consolidation,Employed,0.0,4333.333333,0.0,6000,2011-08-31,0,5
95597,36,Completed,0.3288,E,Auto,Full-time,0.0,6329.5,2.0,3000,2010-01-26,0,48
95613,12,Completed,0.2399,D,Other,Employed,7.0,5225.0,0.0,3500,2011-04-22,0,46
95624,36,Completed,0.15,C,Other,Part-time,0.0,583.333333,2.0,1600,2010-04-08,0,66
95631,36,Completed,0.35,HR,Other,Full-time,0.0,2333.333333,0.0,2500,2010-07-20,0,117
95633,12,Completed,0.2576,E,Business,Not employed,0.0,0.0,0.0,7500,2011-12-05,0,67
95634,36,Completed,0.2199,D,Other,Other,6.0,4950.0,0.0,5000,2012-08-24,0,35
95639,36,Completed,0.3108,E,Other,Employed,0.0,3833.333333,0.0,3500,2011-12-02,0,57
95644,36,Completed,0.1699,C,Debt Consolidation,Employed,0.0,3166.666667,1.0,10000,2011-05-20,0,85
95653,36,Completed,0.1799,HR,Debt Consolidation,Employed,0.0,4666.666667,1.0,1500,2010-10-15,0,54
95654,36,Completed,0.295,D,Debt Consolidation,Employed,0.0,3333.333333,0.0,6500,2011-01-21,0,46
95665,36,Completed,0.2599,D,Debt Consolidation,Full-time,0.0,10000.0,0.0,7000,2011-03-09,0,89
95667,36,Completed,0.2786,E,Other,Employed,0.0,5833.333333,1.0,2000,2013-04-22,0,1
95670,36,Completed,0.0649,AA,Debt Consolidation,Employed,0.0,3750.0,0.0,6000,2012-02-14,0,33
95679,36,Completed,0.3177,HR,Other,Employed,0.0,3666.666667,0.0,4000,2012-05-15,0,77
95683,36,Completed,0.1734,C,Auto,Self-employed,0.0,4333.333333,1.0,2000,2012-08-24,0,32
95695,36,Completed,0.275,D,Other,Employed,0.0,15000.0,0.0,7500,2010-10-01,0,223
95698,36,Completed,0.0849,A,Auto,Retired,0.0,2916.666667,3.0,15000,2011-01-27,0,324
95704,36,Defaulted,0.3134,HR,Business,Not employed,0.0,0.0,0.0,4000,2013-02-27,0,79
95710,36,Completed,0.1055,A,Debt Consolidation,Employed,0.0,12500.0,1.0,15000,2010-12-24,0,308
95722,36,Completed,0.1248,AA,Business,Full-time,0.0,6274.583333,1.0,10000,2009-09-09,0,201
95725,36,Completed,0.1774,C,Other,Employed,0.0,4166.666667,0.0,2200,2012-11-28,0,3
95727,36,Completed,0.104,A,Debt Consolidation,Full-time,1.0,4166.666667,0.0,5500,2009-12-01,0,171
95737,60,Completed,0.2262,C,Business,Employed,0.0,4958.333333,4.0,10000,2013-01-08,0,97
95740,36,Defaulted,0.2049,C,Home Improvement,Employed,0.0,2666.666667,0.0,6000,2012-03-30,0,104
95742,12,Completed,0.2399,D,Debt Consolidation,Employed,0.0,3333.333333,0.0,2000,2011-03-15,0,43
95744,36,Completed,0.104,A,Other,Part-time,0.0,833.333333,0.0,1000,2009-12-18,0,44
95750,36,Completed,0.0825,AA,Debt Consolidation,Full-time,0.0,12500.0,0.0,21000,2010-09-27,0,506
95758,12,Completed,0.1224,B,Debt Consolidation,Employed,0.0,1583.333333,0.0,3000,2012-06-26,0,79
95759,12,Completed,0.2669,E,Debt Consolidation,Employed,0.0,2083.333333,0.0,7500,2011-05-11,0,40
95769,36,Completed,0.21,C,Other,Not employed,0.0,0.0,0.0,1100,2009-11-10,0,35
95770,36,Defaulted,0.3177,HR,Other,Employed,0.0,2666.666667,0.0,2000,2012-07-24,0,34
95777,36,Completed,0.2625,D,Debt Consolidation,Full-time,0.0,2650.0,0.0,3000,2010-07-22,0,127
95779,36,Completed,0.1299,A,Debt Consolidation,Employed,1.0,6250.0,0.0,2000,2013-11-18,0,1
95783,36,Completed,0.1449,B,Debt Consolidation,Employed,0.0,2250.0,2.0,2600,2012-02-09,0,59
95791,36,Completed,0.1089,A,Debt Consolidation,Employed,0.0,2666.666667,1.0,4700,2012-10-01,0,76
95799,12,Completed,0.0929,A,Debt Consolidation,Employed,0.0,4681.333333,2.0,6843,2011-11-10,1,89
95811,36,Defaulted,0.2574,D,Home Improvement,Retired,2.0,2083.333333,1.0,3000,2011-11-02,0,67
95814,36,Completed,0.07,AA,Other,Employed,0.0,4833.333333,1.0,2000,2010-12-22,0,98
95817,36,Defaulted,0.2725,D,Debt Consolidation,Full-time,15.0,5666.666667,0.0,5000,2010-04-27,0,190
95822,36,Completed,0.2599,D,Other,Employed,0.0,5000.0,0.0,3000,2011-11-08,0,19
95829,36,Completed,0.0829,A,Debt Consolidation,Employed,0.0,3333.333333,1.0,2000,2011-05-11,0,62
95839,36,Completed,0.274,D,Other,Full-time,0.0,2916.666667,2.0,2000,2009-12-16,0,33
95843,36,Defaulted,0.275,D,Other,Employed,0.0,1500.0,0.0,3000,2010-11-17,0,67
95858,60,Defaulted,0.1649,B,Debt Consolidation,Employed,0.0,3383.333333,0.0,9000,2013-06-18,0,1
95864,36,Defaulted,0.2346,D,Business,Employed,0.0,3166.666667,1.0,2500,2012-10-16,0,34
95872,36,Defaulted,0.1656,B,Other,Employed,0.0,7000.0,1.0,13000,2011-10-31,0,76
95874,36,Completed,0.35,HR,Other,Full-time,0.0,2583.333333,2.0,3500,2010-07-29,0,32
95879,60,Defaulted,0.1845,B,Other,Employed,0.0,5416.666667,0.0,15000,2012-03-30,0,255
95909,36,Defaulted,0.3018,D,Other,Full-time,0.0,2083.333333,0.0,1000,2009-09-10,0,16
95910,36,Completed,0.0825,AA,Business,Employed,0.0,7916.666667,0.0,15000,2010-10-08,0,419
95912,36,Completed,0.3123,E,Auto,Full-time,25.0,2500.0,1.0,2000,2011-11-29,0,38
95914,36,Completed,0.092,A,Other,Full-time,9.0,3416.666667,1.0,3000,2010-06-24,0,71
95929,36,Completed,0.0899,AA,Debt Consolidation,Employed,0.0,16666.666667,0.0,17502,2011-06-29,0,381
95930,60,Defaulted,0.2573,D,Business,Employed,3.0,4300.0,0.0,6501,2012-09-18,0,19
95937,36,Completed,0.3177,HR,Debt Consolidation,Employed,0.0,3241.666667,0.0,3000,2012-04-17,0,8
95951,36,Defaulted,0.0825,AA,Business,Employed,1.0,12500.0,0.0,25000,2010-10-12,0,612
95952,36,Completed,0.1656,B,Debt Consolidation,Employed,1.0,4000.0,1.0,15000,2011-11-21,0,296
95954,36,Completed,0.1359,B,Other,Employed,0.0,4166.666667,1.0,2000,2012-09-19,0,33
95960,36,Completed,0.3429,E,Home Improvement,Full-time,18.0,6541.666667,1.0,1000,2010-05-28,0,15
95962,36,Completed,0.206,C,Debt Consolidation,Full-time,6.0,5533.333333,0.0,1000,2009-12-29,0,35
95963,36,Completed,0.2148,C,Other,Employed,0.0,2825.0,0.0,15000,2012-06-13,0,28
95966,36,Completed,0.0829,A,Debt Consolidation,Employed,4.0,9500.0,2.0,4500,2011-05-23,0,70
95968,36,Completed,0.111,A,Debt Consolidation,Employed,0.0,6250.0,1.0,6000,2011-10-28,0,19
95974,36,Completed,0.14,C,Other,Full-time,0.0,5833.333333,0.0,2000,2010-07-30,0,156
95976,60,Completed,0.2684,D,Debt Consolidation,Other,0.0,1833.333333,0.0,15000,2012-09-13,0,14
95988,36,Completed,0.2775,D,Other,Employed,0.0,2627.0,1.0,5500,2011-01-14,0,63
95989,60,Defaulted,0.2489,C,Debt Consolidation,Employed,0.0,6250.0,0.0,4000,2012-06-08,0,9
95992,36,Completed,0.2287,D,Debt Consolidation,Employed,1.0,7250.0,2.0,12000,2012-06-21,0,8
95995,36,Completed,0.3073,E,Debt Consolidation,Employed,0.0,9583.333333,3.0,3000,2012-01-06,0,20
95998,60,Completed,0.1845,B,Debt Consolidation,Employed,0.0,6000.0,1.0,5000,2012-01-25,0,89
96008,36,Defaulted,0.108,A,Business,Full-time,4.0,5416.666667,1.0,5000,2010-10-29,0,146
96011,36,Defaulted,0.1495,B,Debt Consolidation,Employed,0.0,4250.0,0.0,3500,2010-09-30,0,171
96019,36,Defaulted,0.2259,D,Other,Employed,20.0,5000.0,2.0,2000,2012-08-22,0,8
96024,36,Completed,0.089,A,Other,Other,0.0,1916.666667,0.0,2000,2011-04-07,0,41
96028,36,Completed,0.2899,E,Business,Self-employed,9.0,5000.0,2.0,5000,2011-05-18,0,52
96029,36,Completed,0.0839,AA,Debt Consolidation,Employed,0.0,2916.666667,0.0,2800,2012-12-04,0,48
96032,36,Completed,0.185,C,Other,Full-time,28.0,10000.0,0.0,1500,2010-06-15,0,86
96034,12,Completed,0.2576,E,Debt Consolidation,Self-employed,0.0,9166.666667,0.0,4000,2012-01-05,0,51
96042,60,Defaulted,0.3027,D,Debt Consolidation,Employed,7.0,4571.666667,0.0,10000,2012-01-17,0,46
96043,60,Defaulted,0.3304,E,Debt Consolidation,Other,0.0,985.0,1.0,4000,2012-04-25,0,50
